275  2202.5 1.28 60 0  2972.5 1.25 60 0  2290.5 1.29 60 0  2977.5 1.24 60 0  
276  2285.5 1.3 60 0  2962 1.28 60 0  2251 1.29 60 0  2977.5 1.27 60 0  
277  2388 1.33 60 0  2996.5 1.24 60 0  2270.5 1.29 60 0  2976.5 1.24 60 0  
278  2243.5 1.29 60 0  2996.5 1.34 60 0  2338 1.32 60 0  2982 1.3 60 0  
279  2385 1.33 60 0  2990 1.26 60 0  2215.5 1.28 60 0  2982 1.26 60 0  
280  2253.5 1.29 60 0  2990 1.33 60 0  2200.5 1.28 60 0  2954.5 1.33 60 0  
281  2301.5 1.3 60 0  2979 1.25 60 0  2203.5 1.28 60 0  2961 1.25 60 0  
282  2211 1.28 60 0  2979 1.33 60 0  2242.5 1.29 60 0  2963 1.26 60 0  
283  2063 1.24 60 0  2955 1.23 60 0  2075.5 1.25 60 0  2963 1.23 60 0  
284  2268.5 1.29 60 0  2971 1.3 60 0  2183 1.28 60 0  2955 1.26 60 0  
285  2334.5 1.32 60 0  2982 1.26 60 0  2242 1.29 60 0  2965 1.31 60 0  
286  2208.5 1.28 60 0  2982 1.33 60 0  2220.5 1.28 60 0  2965 1.33 60 0  
287  2185 1.28 60 0  2957 1.3 60 0  2174.5 1.27 60 0  2960 1.3 60 0  
288  2236 1.28 60 0  2973 1.24 60 0  2343.5 1.32 60 0  2991 1.24 60 0  
289  2302.5 1.29 60 0  2985 1.26 60 0  2166 1.26 60 0  2991 1.29 60 0  
290  2052 1.24 60 0  2985 1.23 60 0  1997 1.23 60 0  2961.5 1.27 60 0  
291  2135.5 1.26 60 0  2955.5 1.23 60 0  2087.5 1.25 60 0  2948.5 1.23 60 0  
292  2086 1.25 60 0  2955.5 1.23 60 0  2274.5 1.29 60 0  2983 1.3 60 0  
293  2154.5 1.26 60 0  2954 1.24 60 0  2210.5 1.28 60 0  2983 1.27 60 0  
294  2268.5 1.29 60 0  2978.5 1.28 60 0  2256 1.29 60 0  2976.5 1.23 60 0  
295  2201 1.28 60 0  2978.5 1.3 60 0  2207.5 1.28 60 0  2976.5 1.3 60 0  
296  2170 1.26 60 0  2965 1.3 60 0  2239.5 1.28 60 0  2973 1.3 60 0  
297  2188 1.28 60 0  2960.5 1.24 60 0  2262.5 1.29 60 0  2975.5 1.3 60 0  
298  2231.5 1.28 60 0  2970 1.24 60 0  2355.5 1.32 60 0  2990.5 1.24 60 0  
299  2356.5 1.32 60 0  2985.5 1.33 60 0  2162 1.26 60 0  2990.5 1.24 60 0  
300  2246 1.29 60 0  2985.5 1.25 60 0  2252.5 1.29 60 0  2972.5 1.3 60 0  
301  2091 1.25 60 0  2970.5 1.28 60 0  2269.5 1.29 60 0  2978.5 1.29 60 0  
302  2177 1.26 60 0  2961 1.3 60 0  2251 1.28 60 0  2978.5 1.3 60 0  
303  2350.5 1.32 60 0  2994.5 1.23 60 0  2213.5 1.28 60 0  2976.5 1.25 60 0  
304  2085.5 1.24 60 0  2994.5 1.26 60 0  2281.5 1.29 60 0  2984.5 1.23 60 0  
305  2008 1.24 60 0  2953 1.23 60 0  2160 1.26 60 0  2984.5 1.27 60 0  
306  2329.5 1.3 60 0  2986 1.29 60 0  2082 1.25 60 0  2964.5 1.23 60 0  
307  2239.5 1.28 60 0  2986 1.23 60 0  2363 1.32 60 0  2993 1.24 60 0  
308  2199 1.27 60 0  2974.5 1.27 60 0  2105.5 1.25 60 0  2993 1.25 60 0  
309  2255 1.29 60 0  2975 1.3 60 0  2210 1.28 60 0  2961.5 1.3 60 0  
310  2330 1.31 60 0  2986 1.3 60 0  2216.5 1.28 60 0  2964.5 1.3 60 0  
311  2309.5 1.3 60 0  2988.5 1.29 60 0  2299 1.29 60 0  2985.5 1.28 60 0  
312  2080 1.25 60 0  2988.5 1.23 60 0  2254.5 1.28 60 0  2985.5 1.3 60 0  
313  2216.5 1.28 60 0  2957 1.3 60 0  2211 1.28 60 0  2978.5 1.33 60 0  
314  2339 1.31 60 0  2986.5 1.24 60 0  2289.5 1.29 60 0  2979 1.24 60 0  
315  28 0.81 60 0  2986.5 1.24 60 0  10.5 0.81 60 0  2979 1.24 60 0  
316  2126.5 1.26 60 0  2953.5 1.23 60 0  2068 1.24 60 0  2942.5 1.23 60 0  
317  2431.5 1.35 60 0  3003.5 1.26 60 0  2398 1.34 60 0  2995.5 1.25 60 0  
318  2194 1.28 60 0  3003.5 1.25 60 0  2211.5 1.28 60 0  2995.5 1.24 60 0  
319  2148 1.28 60 0  2959 1.33 60 0  2270 1.3 60 0  2978 1.25 60 0  
320  2378 1.32 60 0  2990.5 1.33 60 0  2283.5 1.29 60 0  2978 1.34 60 0  
321  2240 1.31 60 0  2990.5 1.3 60 0  2210.5 1.3 60 0  2973.5 1.33 60 0  
322  52.5 0.81 60 0  2990.5 1.3 60 0  32 0.81 60 0  2973.5 1.33 60 0  
323  2218.5 1.28 60 0  2960.5 1.26 60 0  2247.5 1.29 60 0  2971.5 1.25 60 0  
324  2375.5 1.32 60 0  2994 1.24 60 0  2378.5 1.32 60 0  2995.5 1.24 60 0  
325  2381.5 1.32 60 0  2994 1.26 60 0  2290.5 1.29 60 0  2995.5 1.33 60 0  
326  2252.5 1.29 60 0  2989.5 1.26 60 0  2253 1.29 60 0  2977 1.25 60 0  
327  2320 1.31 60 0  2979 1.26 60 0  2412 1.34 60 0  2997 1.34 60 0  
328  2335.5 1.31 60 0  2990.5 1.28 60 0  2185.5 1.28 60 0  2997 1.29 60 0  
329  2236 1.28 60 0  2990.5 1.3 60 0  2350 1.32 60 0  2988.5 1.3 60 0  
330  2335 1.31 60 0  2990 1.3 60 0  2225.5 1.28 60 0  2988.5 1.24 60 0  
331  2353 1.32 60 0  2990 1.33 60 0  2299.5 1.3 60 0  2978.5 1.29 60 0  
332  2117.5 1.26 60 0  2984.5 1.3 60 0  2357.5 1.32 60 0  2992.5 1.3 60 0  
333  2255 1.29 60 0  2971 1.28 60 0  2402.5 1.34 60 0  2998.5 1.25 60 0  
334  2378 1.32 60 0  2997 1.3 60 0  2214 1.28 60 0  2998.5 1.29 60 0  
335  2293 1.29 60 0  2997 1.3 60 0  2279 1.29 60 0  2978.5 1.24 60 0  
336  2121.5 1.26 60 0  2980 1.3 60 0  2137 1.26 60 0  2978.5 1.3 60 0  
337  2346.5 1.32 60 0  2990 1.24 60 0  2283 1.29 60 0  2981 1.3 60 0  
338  2307.5 1.3 60 0  2990 1.26 60 0  2280 1.29 60 0  2981 1.33 60 0  
339  2124 1.26 60 0  2978.5 1.3 60 0  2328 1.31 60 0  2989 1.23 60 0  
340  2326.5 1.31 60 0  2982 1.33 60 0  2243 1.28 60 0  2989 1.33 60 0  
341  2362 1.32 60 0  2996 1.28 60 0  2310.5 1.3 60 0  2986.5 1.3 60 0  
342  2172 1.26 60 0  2996 1.3 60 0  2148 1.26 60 0  2986.5 1.28 60 0  
343  2342 1.31 60 0  2992 1.23 60 0  2113.5 1.25 60 0  2957 1.24 60 0  
344  2212.5 1.28 60 0  2992 1.23 60 0  2201 1.28 60 0  2961 1.3 60 0  
345  2359.5 1.32 60 0  2985.5 1.26 60 0  2420.5 1.35 60 0  3001.5 1.26 60 0  
346  2264 1.29 60 0  2985.5 1.33 60 0  2236 1.28 60 0  3001.5 1.33 60 0  
347  2379 1.32 60 0  2995 1.24 60 0  2377 1.32 60 0  2995.5 1.24 60 0  
348  2250 1.28 60 0  2995 1.3 60 0  2285.5 1.29 60 0  2995.5 1.3 60 0  
349  2322 1.31 60 0  2979.5 1.33 60 0  2347.5 1.32 60 0  2982.5 1.33 60 0  
350  2230.5 1.28 60 0  2979.5 1.26 60 0  2367.5 1.32 60 0  2989 1.31 60 0  
351  2330 1.31 60 0  2990 1.3 60 0  2359.5 1.32 60 0  2994 1.24 60 0  
352  2243.5 1.28 60 0  2990 1.27 60 0  2280 1.29 60 0  2994 1.33 60 0  
353  2222.5 1.28 60 0  2963.5 1.33 60 0  2347 1.32 60 0  2981.5 1.31 60 0  
354  2336 1.32 60 0  2981 1.31 60 0  2227.5 1.28 60 0  2981.5 1.26 60 0  
355  2226 1.28 60 0  2981 1.26 60 0  2219.5 1.28 60 0  2960 1.25 60 0  
356  2303 1.3 60 0  2978 1.33 60 0  2402 1.34 60 0  2993.5 1.33 60 0  
357  2351.5 1.32 60 0  2982.5 1.27 60 0  2307 1.3 60 0  2993.5 1.31 60 0  
358  2379 1.33 60 0  2992 1.24 60 0  2363.5 1.32 60 0  2987.5 1.33 60 0  
359  2232.5 1.28 60 0  2992 1.33 60 0  2200 1.28 60 0  2987.5 1.3 60 0  
360  2314 1.3 60 0  2983 1.3 60 0  2195 1.28 60 0  2960 1.3 60 0  
361  2236 1.28 60 0  2983 1.33 60 0  2359.5 1.32 60 0  2984.5 1.33 60 0  
362  2298.5 1.29 60 0  2978.5 1.26 60 0  2383.5 1.32 60 0  2995 1.3 60 0  
363  2230 1.28 60 0  2978.5 1.24 60 0  2232 1.28 60 0  2995 1.28 60 0  
364  2382.5 1.33 60 0  2990.5 1.33 60 0  2376 1.32 60 0  2989 1.25 60 0  
365  2209.5 1.28 60 0  2990.5 1.33 60 0  2227 1.28 60 0  2989 1.3 60 0  
366  2365.5 1.32 60 0  2984.5 1.25 60 0  2248 1.29 60 0  2964.5 1.25 60 0  
367  2448.5 1.37 60 0  3002.5 1.29 60 0  2451 1.37 60 0  3003 1.28 60 0  
368  2278 1.29 60 0  3002.5 1.26 60 0  2237 1.29 60 0  3003 1.26 60 0  
369  2381.5 1.32 60 0  2991 1.24 60 0  2400.5 1.33 60 0  2996 1.24 60 0  
370  2432.5 1.36 60 0  2995 1.28 60 0  2442 1.36 60 0  2998 1.29 60 0  
371  2404.5 1.34 60 0  2995 1.24 60 0  2422.5 1.34 60 0  2998.5 1.26 60 0  
372  2377 1.32 60 0  2994 1.24 60 0  2372.5 1.32 60 0  2998.5 1.25 60 0  
373  2400.5 1.34 60 0  2991.5 1.26 60 0  2414.5 1.34 60 0  2993.5 1.26 60 0  
374  2409.5 1.34 60 0  2998 1.26 60 0  2382.5 1.33 60 0  2993.5 1.25 60 0  
375  2395.5 1.33 60 0  2998 1.26 60 0  2248 1.29 60 0  2991.5 1.33 60 0  
376  2254 1.29 60 0  2991 1.33 60 0  2387 1.33 60 0  2989.5 1.27 60 0  
377  2216.5 1.28 60 0  2965.5 1.26 60 0  2209 1.28 60 0  2989.5 1.33 60 0  
378  2240.5 1.28 60 0  2968.5 1.3 60 0  2357 1.32 60 0  2989.5 1.3 60 0  
379  2274.5 1.29 60 0  2972 1.24 60 0  2156.5 1.26 60 0  2989.5 1.25 60 0  
380  2134.5 1.26 60 0  2972 1.3 60 0  2153.5 1.26 60 0  2953 1.3 60 0  
381  2217 1.28 60 0  2956.5 1.24 60 0  2194.5 1.28 60 0  2953 1.25 60 0  
382  2203.5 1.28 60 0  2960 1.3 60 0  2299 1.3 60 0  2980 1.24 60 0  
383  2277.5 1.29 60 0  2976.5 1.31 60 0  2153.5 1.26 60 0  2980 1.3 60 0  
384  2213.5 1.28 60 0  2976.5 1.25 60 0  2247.5 1.28 60 0  2967 1.26 60 0  
385  2200.5 1.28 60 0  2961.5 1.33 60 0  2218 1.28 60 0  2967 1.33 60 0  
386  2258.5 1.29 60 0  2964.5 1.33 60 0  2252.5 1.29 60 0  2964 1.27 60 0  
387  2190 1.28 60 0  2964.5 1.33 60 0  2392 1.34 60 0  2991.5 1.3 60 0  
388  2387 1.33 60 0  2994 1.3 60 0  2202 1.28 60 0  2991.5 1.3 60 0  
389  2189.5 1.28 60 0  2994 1.25 60 0  2188.5 1.28 60 0  2960 1.26 60 0  
390  2097.5 1.25 60 0  2958 1.3 60 0  2366.5 1.32 60 0  2994 1.3 60 0  
391  2193.5 1.28 60 0  2955 1.29 60 0  2257.5 1.29 60 0  2994 1.31 60 0  
392  2281.5 1.29 60 0  2977 1.29 60 0  2194.5 1.28 60 0  2969.5 1.3 60 0  
393  2186 1.28 60 0  2977 1.25 60 0  2326 1.31 60 0  2984 1.24 60 0  
394  2284 1.29 60 0  2977.5 1.24 60 0  2194 1.28 60 0  2984 1.24 60 0  
395  2114 1.25 60 0  2977.5 1.24 60 0  2120.5 1.26 60 0  2958.5 1.24 60 0  
396  2201.5 1.28 60 0  2959.5 1.25 60 0  2219 1.28 60 0  2964.5 1.24 60 0  
397  2147 1.26 60 0  2959.5 1.3 60 0  2161.5 1.26 60 0  2964.5 1.26 60 0  
398  2191 1.27 60 0  2964 1.28 60 0  2330 1.31 60 0  2992 1.3 60 0  
399  2244.5 1.28 60 0  2967 1.33 60 0  2274.5 1.29 60 0  2992 1.27 60 0  
400  2194.5 1.28 60 0  2967 1.25 60 0  2231.5 1.28 60 0  2973 1.3 60 0  
401  2361.5 1.34 60 0  2968 1.33 60 0  2380 1.34 60 0  2972 1.39 60 0  
402  2304 1.3 60 0  2979 1.35 60 0  2364 1.32 60 0  2987.5 1.33 60 0  
403  2179.5 1.26 60 0  2979 1.3 60 0  2296 1.29 60 0  2987.5 1.3 60 0  
404  2340 1.32 60 0  2988 1.3 60 0  2298 1.29 60 0  2982 1.3 60 0  
405  2236.5 1.28 60 0  2988 1.31 60 0  2193.5 1.28 60 0  2982 1.31 60 0  
406  2323.5 1.31 60 0  2981.5 1.33 60 0  2247.5 1.29 60 0  2965 1.33 60 0  
407  2147 1.26 60 0  2981.5 1.28 60 0  2214.5 1.28 60 0  2975 1.27 60 0  
408  2372 1.32 60 0  2996.5 1.24 60 0  2236.5 1.28 60 0  2975 1.3 60 0  
409  2187 1.28 60 0  2996.5 1.33 60 0  2194.5 1.28 60 0  2972 1.31 60 0  
410  2186 1.28 60 0  2954.5 1.25 60 0  2276.5 1.29 60 0  2973.5 1.3 60 0  
411  2156.5 1.26 60 0  2956 1.23 60 0  2081.5 1.25 60 0  2973.5 1.27 60 0  
412  2259.5 1.29 60 0  2979 1.23 60 0  2337.5 1.31 60 0  2989.5 1.23 60 0  
413  2144.5 1.26 60 0  2979 1.3 60 0  2177 1.27 60 0  2989.5 1.3 60 0  
414  2233.5 1.28 60 0  2976 1.3 60 0  2274 1.29 60 0  2981 1.27 60 0  
415  2241.5 1.28 60 0  2976 1.26 60 0  2272 1.29 60 0  2981 1.26 60 0  
416  2190 1.28 60 0  2964 1.3 60 0  2334 1.31 60 0  2982.5 1.26 60 0  
417  2229.5 1.28 60 0  2962.5 1.33 60 0  2227.5 1.28 60 0  2982.5 1.33 60 0  
418  2296 1.29 60 0  2981.5 1.23 60 0  2294 1.29 60 0  2981 1.24 60 0  
419  2264 1.29 60 0  2981.5 1.36 60 0  2280.5 1.29 60 0  2981 1.36 60 0  
420  2368 1.32 60 0  2988 1.31 60 0  2389 1.33 60 0  2995 1.24 60 0  
421  2371 1.32 60 0  2988 1.33 60 0  2286.5 1.29 60 0  2995 1.33 60 0  
422  2296 1.31 60 0  2987.5 1.36 60 0  2397.5 1.35 60 0  2982.5 1.28 60 0  
423  2388.5 1.33 60 0  2990.5 1.31 60 0  2318.5 1.31 60 0  2982.5 1.3 60 0  
424  2209 1.28 60 0  2990.5 1.33 60 0  2226 1.28 60 0  2980 1.33 60 0  
425  2336 1.31 60 0  2984 1.3 60 0  2283.5 1.29 60 0  2978.5 1.3 60 0  
426  2146 1.26 60 0  2984 1.3 60 0  2141 1.26 60 0  2978.5 1.3 60 0  
427  2241.5 1.29 60 0  2963.5 1.3 60 0  2351 1.32 60 0  2982.5 1.33 60 0  
428  2239.5 1.29 60 0  2963.5 1.26 60 0  2217 1.28 60 0  2982.5 1.33 60 0  
429  2264.5 1.29 60 0  2965 1.35 60 0  2231.5 1.28 60 0  2957.5 1.33 60 0  
430  2239 1.28 60 0  2965.5 1.24 60 0  2343.5 1.32 60 0  2982.5 1.24 60 0  
431  2344 1.32 60 0  2983 1.3 60 0  2357 1.32 60 0  2984.5 1.3 60 0  
432  2156.5 1.26 60 0  2983 1.3 60 0  2173 1.26 60 0  2984.5 1.3 60 0  
433  2310.5 1.3 60 0  2978.5 1.24 60 0  2359.5 1.32 60 0  2984.5 1.33 60 0  
434  2160 1.26 60 0  2978.5 1.31 60 0  2249 1.29 60 0  2984.5 1.26 60 0  
435  2324 1.31 60 0  2982 1.33 60 0  2231 1.28 60 0  2972.5 1.3 60 0  
436  2134 1.26 60 0  2982 1.24 60 0  2152.5 1.26 60 0  2965 1.23 60 0  
437  2154 1.26 60 0  2950.5 1.3 60 0  2162 1.26 60 0  2952.5 1.3 60 0  
438  2260.5 1.29 60 0  2971.5 1.27 60 0  2350 1.32 60 0  2987.5 1.3 60 0  
439  2343.5 1.32 60 0  2982 1.26 60 0  2200.5 1.28 60 0  2987.5 1.25 60 0  
440  2199.5 1.28 60 0  2982 1.33 60 0  2215 1.28 60 0  2959.5 1.25 60 0  
441  2189.5 1.28 60 0  2954.5 1.25 60 0  2169 1.27 60 0  2959.5 1.33 60 0  
442  2261.5 1.29 60 0  2966 1.26 60 0  2221.5 1.28 60 0  2957 1.33 60 0  
443  2413.5 1.34 60 0  2993.5 1.33 60 0  2245 1.29 60 0  2963 1.33 60 0  
444  2108.5 1.25 60 0  2993.5 1.26 60 0  2271 1.29 60 0  2979.5 1.3 60 0  
445  2375 1.32 60 0  2994 1.24 60 0  2177.5 1.27 60 0  2979.5 1.25 60 0  
446  2226 1.28 60 0  2994 1.31 60 0  2213 1.28 60 0  2965 1.33 60 0  
447  2170 1.26 60 0  2966.5 1.33 60 0  2189 1.28 60 0  2965 1.31 60 0  
448  2224 1.28 60 0  2959 1.31 60 0  2376.5 1.32 60 0  2988 1.26 60 0  
449  2312.5 1.3 60 0  2980 1.24 60 0  2203 1.28 60 0  2988 1.24 60 0  
450  2226.5 1.28 60 0  2980 1.33 60 0  2217 1.28 60 0  2959 1.25 60 0  
451  2275.5 1.29 60 0  2972.5 1.3 60 0  2215.5 1.28 60 0  2960 1.3 60 0  
452  2142 1.26 60 0  2972.5 1.24 60 0  2287.5 1.29 60 0  2979 1.24 60 0  
453  2149 1.26 60 0  2946 1.24 60 0  2266.5 1.29 60 0  2979 1.31 60 0  
454  2408 1.34 60 0  2990 1.35 60 0  2222 1.28 60 0  2973.5 1.27 60 0  
455  2291 1.29 60 0  2990 1.24 60 0  2182 1.28 60 0  2951.5 1.24 60 0  
456  2161.5 1.26 60 0  2975.5 1.24 60 0  2311.5 1.31 60 0  2978.5 1.29 60 0  
457  2257 1.29 60 0  2972.5 1.24 60 0  2328.5 1.31 60 0  2986 1.24 60 0  
458  2231 1.28 60 0  2972.5 1.31 60 0  2176.5 1.28 60 0  2986 1.24 60 0  
459  2243.5 1.29 60 0  2961.5 1.3 60 0  2212 1.28 60 0  2951.5 1.3 60 0  
460  2379 1.33 60 0  2982 1.27 60 0  2288 1.3 60 0  2965.5 1.35 60 0  
461  2279.5 1.29 60 0  2982 1.33 60 0  2276.5 1.29 60 0  2965.5 1.27 60 0  
462  2290.5 1.3 60 0  2970 1.3 60 0  2405.5 1.34 60 0  2994 1.34 60 0  
463  2341.5 1.32 60 0  2980 1.25 60 0  2257.5 1.29 60 0  2994 1.26 60 0  
464  2219 1.28 60 0  2980 1.33 60 0  2229 1.28 60 0  2963.5 1.3 60 0  
465  2234 1.28 60 0  2958 1.26 60 0  2255.5 1.29 60 0  2964.5 1.27 60 0  
466  2244 1.28 60 0  2958 1.33 60 0  2250.5 1.29 60 0  2964.5 1.26 60 0  
467  2373.5 1.32 60 0  2985.5 1.24 60 0  2398.5 1.34 60 0  2994.5 1.33 60 0  
468  2248 1.29 60 0  2985.5 1.31 60 0  2223 1.28 60 0  2994.5 1.25 60 0  
469  2242.5 1.3 60 0  2964 1.27 60 0  2226 1.29 60 0  2959.5 1.35 60 0  
470  2336.5 1.32 60 0  2978 1.33 60 0  2221.5 1.28 60 0  2958 1.29 60 0  
471  2125.5 1.26 60 0  2978 1.3 60 0  2344 1.32 60 0  2984.5 1.24 60 0  
472  2331.5 1.31 60 0  2985 1.24 60 0  2113 1.25 60 0  2984.5 1.24 60 0  
473  2132.5 1.26 60 0  2985 1.3 60 0  2224 1.28 60 0  2968.5 1.3 60 0  
474  2339 1.32 60 0  2981 1.26 60 0  2249.5 1.29 60 0  2968.5 1.29 60 0  
475  2182 1.27 60 0  2981 1.23 60 0  2317.5 1.3 60 0  2985 1.23 60 0  
476  2167.5 1.26 60 0  2958.5 1.3 60 0  2295 1.29 60 0  2985 1.3 60 0  
477  2337 1.32 60 0  2979.5 1.3 60 0  2223.5 1.28 60 0  2981.5 1.24 60 0  
478  2190 1.28 60 0  2979.5 1.3 60 0  2375 1.32 60 0  2992 1.3 60 0  
479  2160.5 1.26 60 0  2955 1.27 60 0  2203.5 1.28 60 0  2992 1.33 60 0  
480  2425.5 1.35 60 0  2996.5 1.33 60 0  2396 1.34 60 0  2989 1.26 60 0  
481  2074.5 1.24 60 0  2996.5 1.23 60 0  2290 1.29 60 0  2989 1.23 60 0  
482  2375.5 1.32 60 0  2993 1.24 60 0  2241.5 1.28 60 0  2983 1.31 60 0  
483  2143.5 1.26 60 0  2993 1.3 60 0  2234 1.28 60 0  2968.5 1.3 60 0  
484  2333.5 1.31 60 0  2988 1.28 60 0  2331.5 1.31 60 0  2986.5 1.23 60 0  
485  2208 1.28 60 0  2988 1.24 60 0  2200.5 1.28 60 0  2986.5 1.24 60 0  
486  2213.5 1.28 60 0  2965.5 1.3 60 0  2252 1.29 60 0  2972.5 1.24 60 0  
487  2268 1.29 60 0  2970.5 1.25 60 0  2394.5 1.33 60 0  2991.5 1.33 60 0  
488  2337.5 1.31 60 0  2989.5 1.26 60 0  2305.5 1.3 60 0  2991.5 1.24 60 0  
489  2292 1.29 60 0  2989.5 1.28 60 0  2088.5 1.25 60 0  2984.5 1.23 60 0  
490  2308 1.31 60 0  2983.5 1.26 60 0  2241.5 1.29 60 0  2960 1.26 60 0  
491  2322.5 1.3 60 0  2990 1.26 60 0  2136.5 1.26 60 0  2960 1.29 60 0  
492  2205.5 1.28 60 0  2990 1.24 60 0  2368.5 1.32 60 0  2991.5 1.24 60 0  
493  2287.5 1.29 60 0  2980.5 1.24 60 0  2167.5 1.26 60 0  2991.5 1.24 60 0  
494  2139.5 1.26 60 0  2980.5 1.3 60 0  2335.5 1.31 60 0  2988 1.24 60 0  
495  2246.5 1.29 60 0  2971 1.24 60 0  2227.5 1.28 60 0  2988 1.3 60 0  
496  2392 1.34 60 0  2983 1.33 60 0  2398.5 1.34 60 0  2983 1.36 60 0  
497  2262 1.29 60 0  2983 1.3 60 0  2370 1.32 60 0  2988.5 1.25 60 0  
498  2360 1.32 60 0  2996 1.28 60 0  2327 1.31 60 0  2988.5 1.24 60 0  
499  2224.5 1.28 60 0  2996 1.24 60 0  2154 1.26 60 0  2988.5 1.3 60 0  
500  2409.5 1.34 60 0  2998 1.24 60 0  2398 1.33 60 0  2992.5 1.33 60 0  
501  2220 1.28 60 0  2998 1.24 60 0  2205 1.28 60 0  2992.5 1.31 60 0  
502  2199.5 1.28 60 0  2962.5 1.25 60 0  2255 1.29 60 0  2967.5 1.25 60 0  
503  2396 1.34 60 0  2991 1.31 60 0  2281 1.29 60 0  2970 1.33 60 0  
504  2338.5 1.31 60 0  2991 1.29 60 0  2309 1.3 60 0  2984.5 1.23 60 0  
505  2311.5 1.31 60 0  2991 1.33 60 0  2270.5 1.29 60 0  2984.5 1.34 60 0  
506  2265 1.29 60 0  2978.5 1.31 60 0  2244 1.28 60 0  2969 1.27 60 0  
507  2336 1.31 60 0  2985.5 1.23 60 0  2343 1.32 60 0  2984.5 1.24 60 0  
508  2200 1.28 60 0  2985.5 1.24 60 0  2142 1.26 60 0  2984.5 1.31 60 0  
509  2209.5 1.28 60 0  2961 1.3 60 0  2195 1.28 60 0  2956 1.31 60 0  
510  2363 1.32 60 0  2990 1.24 60 0  2149.5 1.26 60 0  2956 1.31 60 0  
511  2253 1.29 60 0  2990 1.26 60 0  2233.5 1.28 60 0  2961.5 1.35 60 0  
512  2220.5 1.28 60 0  2965 1.3 60 0  2361.5 1.32 60 0  2992 1.25 60 0  
513  2390.5 1.34 60 0  2989 1.35 60 0  2305 1.3 60 0  2992 1.34 60 0  
514  2347 1.32 60 0  2989 1.3 60 0  2355 1.32 60 0  2987.5 1.31 60 0  
515  2316.5 1.3 60 0  2986.5 1.29 60 0  2312.5 1.3 60 0  2987.5 1.3 60 0  
516  2294.5 1.3 60 0  2985 1.33 60 0  2286 1.29 60 0  2985.5 1.33 60 0  
517  2297 1.29 60 0  2980 1.29 60 0  2365.5 1.32 60 0  2992 1.24 60 0  
518  2338 1.32 60 0  2981 1.33 60 0  2221.5 1.28 60 0  2992 1.3 60 0  
519  2178.5 1.26 60 0  2981 1.3 60 0  2375.5 1.32 60 0  2992 1.26 60 0  
520  2265 1.29 60 0  2970 1.27 60 0  2379 1.32 60 0  2992 1.26 60 0  
521  2388.5 1.33 60 0  2992.5 1.31 60 0  2267.5 1.29 60 0  2991 1.26 60 0  
522  2242.5 1.28 60 0  2992.5 1.24 60 0  2220.5 1.28 60 0  2972 1.3 60 0  
523  2311 1.3 60 0  2982 1.29 60 0  2200 1.28 60 0  2968 1.3 60 0  
524  2252 1.29 60 0  2982 1.27 60 0  2424.5 1.35 60 0  3001 1.33 60 0  
525  2194.5 1.28 60 0  2963 1.31 60 0  2123 1.26 60 0  3001 1.3 60 0  
526  2286.5 1.29 60 0  2972.5 1.26 60 0  2260 1.29 60 0  2967 1.33 60 0  
527  2323 1.31 60 0  2981 1.31 60 0  2361.5 1.32 60 0  2987.5 1.3 60 0  
528  2212.5 1.28 60 0  2981 1.29 60 0  2241.5 1.28 60 0  2987.5 1.33 60 0  
529  2411.5 1.34 60 0  2991.5 1.33 60 0  2299.5 1.3 60 0  2973 1.27 60 0  
530  2236.5 1.28 60 0  2991.5 1.33 60 0  2382 1.32 60 0  2993 1.31 60 0  
531  2313 1.3 60 0  2983 1.3 60 0  2338 1.31 60 0  2993 1.3 60 0  
532  2143.5 1.26 60 0  2983 1.28 60 0  2138 1.26 60 0  2991.5 1.3 60 0  
533  2391.5 1.34 60 0  2990.5 1.33 60 0  2278 1.29 60 0  2973.5 1.3 60 0  
534  2222 1.28 60 0  2990.5 1.33 60 0  2358.5 1.32 60 0  2983.5 1.26 60 0  
535  2289 1.29 60 0  2975 1.33 60 0  2409 1.34 60 0  2998 1.31 60 0  
536  2241.5 1.28 60 0  2975 1.3 60 0  2361 1.32 60 0  2998 1.24 60 0  
537  2347 1.32 60 0  2980 1.31 60 0  2297.5 1.3 60 0  2989.5 1.27 60 0  
538  2389.5 1.34 60 0  2990.5 1.33 60 0  2239.5 1.28 60 0  2973.5 1.24 60 0  
539  2215.5 1.28 60 0  2990.5 1.31 60 0  2193.5 1.28 60 0  2964 1.33 60 0  
540  2294 1.3 60 0  2971.5 1.33 60 0  2400 1.34 60 0  2992.5 1.3 60 0  
541  2271.5 1.29 60 0  2971.5 1.33 60 0  2397 1.34 60 0  2992.5 1.31 60 0  
542  2333.5 1.32 60 0  2984.5 1.3 60 0  2332 1.31 60 0  2992.5 1.24 60 0  
543  2358 1.32 60 0  2989 1.29 60 0  2266.5 1.29 60 0  2985 1.24 60 0  
544  2273.5 1.29 60 0  2989 1.33 60 0  2200.5 1.28 60 0  2976 1.25 60 0  
545  2208.5 1.28 60 0  2969 1.25 60 0  2272.5 1.29 60 0  2968.5 1.33 60 0  
546  2170 1.26 60 0  2952 1.24 60 0  2324.5 1.31 60 0  2982 1.25 60 0  
547  2331.5 1.32 60 0  2979 1.33 60 0  2419.5 1.35 60 0  2996 1.35 60 0  
548  2312 1.3 60 0  2981.5 1.24 60 0  2187.5 1.27 60 0  2996 1.28 60 0  
