290  51 50 53 49
291  38 36 29 34
292  26 30 32 32
293  58 59 52 54
294  49 48 48 48
295  36 35 38 39
296  44 39 39 34
297  63 63 59 62
298  25 39 16 38
299  19 21 17 31
300  16 29 34 36
301  45 43 47 35
302  42 36 42 51
303  30 30 22 34
304  38 34 32 37
305  50 51 51 48
306  28 35 32 33
307  43 52 53 52
308  40 38 33 42
309  32 44 38 40
310  23 27 25 39
311  28 39 35 33
312  37 40 39 40
313  27 34 22 32
314  31 37 32 29
315  19 16 13 22
316  13 29 23 22
317  43 46 45 45
318  40 52 45 45
319  28 36 35 45
320  14 17 20 16
321  36 40 38 36
322  63 63 46 63
323  41 50 34 49
324  28 35 40 35
325  40 45 38 53
326  30 35 16 46
327  40 48 35 41
328  37 50 44 45
329  47 42 43 52
330  23 14 22 29
331  45 52 41 43
332  38 48 37 44
333  32 34 42 36
334  54 63 53 63
335  44 61 50 52
336  42 51 39 40
337  63 63 63 63
338  32 34 39 39
339  46 62 58 63
340  46 63 50 63
341  45 32 42 33
342  32 56 36 44
343  8 15 8 11
344  27 36 39 27
345  12 22 19 19
346  35 30 27 36
347  29 31 36 38
348  62 58 62 51
349  53 55 41 51
350  33 41 35 44
351  54 55 49 54
352  63 63 63 63
353  35 45 46 51
354  25 32 17 33
355  50 43 38 43
356  22 19 28 26
357  23 29 14 24
358  33 43 32 38
359  33 44 34 37
360  33 41 37 43
361  38 28 46 48
362  39 43 49 56
363  45 40 46 32
364  63 63 61 63
365  32 46 30 42
366  46 53 54 55
367  52 53 44 51
368  30 29 34 32
369  46 52 32 51
370  33 43 32 49
371  46 44 43 48
372  28 37 42 38
373  14 34 32 44
374  48 63 55 51
375  10 24 22 17
376  54 54 53 52
377  49 58 38 43
378  33 46 41 36
379  20 37 34 38
380  32 29 38 37
381  43 43 37 35
382  18 27 29 22
383  51 59 46 62
384  52 45 39 45
385  18 29 27 29
386  26 42 29 34
387  18 32 15 25
388  24 28 23 28
389  52 45 53 47
390  28 37 24 26
391  48 52 61 58
392  45 43 40 47
393  34 29 32 21
394  18 32 16 29
395  35 39 39 49
396  25 30 24 35
397  31 32 17 33
398  25 31 22 31
399  23 44 10 24
400  20 23 20 22
401  22 11 10 20
402  49 51 44 44
403  32 40 28 31
404  36 35 25 29
405  40 51 27 50
406  12 12 14 19
407  13 13 7 24
408  39 36 32 45
409  32 37 32 33
410  14 18 10 12
411  26 26 32 21
412  45 46 39 48
413  30 36 35 28
414  40 45 38 42
415  18 29 29 35
416  27 38 28 39
417  40 47 40 45
418  18 27 17 31
419  28 42 33 46
420  40 47 37 35
421  5 21 27 18
422  39 43 36 38
423  27 24 25 13
424  37 48 42 44
425  32 31 21 31
426  44 43 39 49
427  32 24 27 27
428  33 30 20 24
429  56 63 50 62
430  48 49 43 56
431  41 38 36 38
432  24 27 4 23
433  35 32 32 32
434  20 26 24 23
435  7 26 24 18
436  26 29 30 37
437  28 30 18 22
438  25 32 29 29
439  23 18 21 29
440  37 34 24 30
441  34 28 32 38
442  46 45 35 43
443  38 40 38 37
444  39 29 32 33
445  45 46 40 47
446  20 23 18 24
447  17 22 18 13
448  24 24 21 28
449  13 15 17 17
450  29 32 30 41
451  35 23 31 25
452  37 39 32 40
453  11 16 18 30
454  10 16 18 25
455  31 28 29 29
456  27 26 24 25
457  31 38 33 29
458  42 35 43 44
459  53 38 31 43
460  30 31 29 26
461  1 14 8 9
462  9 19 4 17
463  34 37 36 32
464  2 10 0 12
465  21 17 16 24
466  32 37 25 26
467  23 16 16 24
468  12 15 12 17
469  32 32 30 36
470  32 43 33 39
471  19 13 11 16
472  31 32 31 26
473  10 20 22 22
474  18 30 27 26
475  5 6 5 4
476  25 17 17 22
477  21 35 24 19
478  25 30 31 32
479  28 23 31 27
480  33 26 31 39
481  32 48 25 47
482  25 32 28 35
483  14 14 12 25
484  19 29 16 33
485  25 25 36 34
486  19 19 15 23
487  39 49 40 51
488  31 37 34 33
489  39 36 36 34
490  32 34 27 34
491  26 37 23 35
492  31 18 16 26
493  33 42 36 49
494  39 39 45 38
495  31 31 26 33
496  24 41 31 40
497  21 30 25 31
498  48 57 52 50
499  18 27 15 25
500  14 20 16 31
501  20 31 38 19
502  9 33 16 17
503  47 53 42 50
504  37 47 41 46
505  44 49 42 48
506  41 31 35 30
507  14 30 20 27
508  33 42 34 49
509  32 42 26 43
510  21 32 32 45
511  22 43 32 34
512  63 61 60 63
513  48 63 61 60
514  49 62 52 62
515  57 57 55 54
516  63 63 63 63
517  63 63 63 62
518  63 63 63 63
519  62 63 61 63
520  54 38 39 52
521  63 63 63 63
522  39 46 34 48
523  63 63 63 63
524  53 59 45 54
525  47 45 54 56
526  51 56 50 61
527  63 63 63 63
528  54 63 60 59
529  63 63 63 0
530  48 63 63 60
531  53 60 55 63
532  59 62 57 58
533  49 51 45 59
534  48 55 52 54
535  51 50 56 51
536  61 63 53 57
537  54 60 52 60
538  46 54 44 63
539  63 59 63 63
540  44 47 44 47
541  61 54 50 63
542  49 59 46 58
543  37 45 51 49
544  12 18 17 11
545  21 24 2 10
546  18 15 19 26
547  13 17 12 17
548  26 30 32 19
549  50 51 47 52
550  26 30 16 28
551  34 41 28 26
552  17 16 8 33
553  2 28 16 20
554  16 13 2 11
555  33 34 39 39
556  33 26 26 37
557  19 23 11 24
558  27 28 18 35
559  32 41 35 35
560  16 36 32 34
561  35 42 37 40
562  34 47 41 41
563  29 35 21 32
564  29 37 42 36
565  18 32 29 36
566  16 23 14 18
567  32 36 24 42
568  27 34 24 29
569  22 23 9 20
570  11 20 7 16
571  47 43 38 39
572  32 35 27 39
573  40 46 46 41
574  26 33 35 50
575  44 47 44 47
576  63 63 51 63
577  17 22 23 26
578  39 44 42 56
579  21 38 34 36
580  31 35 24 27
581  23 36 27 32
582  36 30 31 33
583  23 29 18 17
584  38 38 42 45
585  34 45 42 44
586  29 34 10 26
587  40 43 35 33
588  55 48 41 48
589  18 30 26 29
590  18 32 32 37
591  30 28 36 35
592  41 34 42 42
593  44 49 38 44
594  24 28 31 30
595  32 36 35 24
596  41 51 44 54
597  27 31 20 28
598  16 25 23 20
599  42 41 41 37
600  28 19 4 17
601  26 32 30 27
602  13 24 7 18
603  19 36 28 30
604  41 47 41 47
605  37 32 28 46
606  47 44 45 52
607  31 47 35 42
608  29 35 34 38
609  16 24 18 21
610  13 17 16 19
611  10 22 7 13
612  23 22 14 32
613  9 17 16 18
614  21 31 21 19
615  7 23 1 10
616  11 15 8 7
617  24 32 22 34
618  15 18 18 25
619  9 16 10 20
620  12 19 8 8
621  10 26 11 20
622  16 14 18 25
623  19 20 17 30
624  26 20 12 26
625  0 0 0 0
626  27 30 32 28
627  23 34 20 30
628  2 2 13 14
629  13 27 18 22
630  28 39 25 37
631  29 33 15 30
632  9 14 9 19
633  3 28 6 4
634  7 26 15 25
635  6 13 0 15
636  10 43 21 26
637  44 47 44 47
638  0 2 0 0
639  0 0 0 0
