47  250.138 1.25028 84.8286 0.280658  249.801 1.2595 90.624 -0.229494  249.924 1.24882 91.6261 0.489255  249.63 1.2335 93.2627 0.729094  
48  249.373 1.24638 106.533 0.372076  250.272 1.24456 86.4972 -0.290623  249.487 1.24729 107.647 0.4404  250.093 1.23046 92.2457 -0.158141  
49  250.007 1.28984 88.7099 0.154317  250.153 1.27159 78.6016 -0.0106558  249.928 1.26987 95.9818 -0.296687  250.049 1.26711 86.9123 -0.351935  
50  250.052 1.29827 89.1659 -0.256488  249.993 1.25823 96.3195 -0.3154  249.913 1.29122 91.4762 -0.376922  250.097 1.27289 88.7007 -0.152952  
51  249.673 1.22033 86.701 -0.402621  249.586 1.21014 95.1253 0.921093  250.293 1.22431 87.522 -0.274778  250.058 1.21876 82.5653 0.227958  
52  250.076 1.22899 93.2544 0.227368  250.12 1.20794 87.3095 -0.254005  249.714 1.23785 89.8585 -0.049284  249.887 1.22325 84.9091 0.271385  
53  249.833 1.24837 89.9823 0.409955  250.004 1.23598 89.3129 -0.0425081  250.227 1.26044 81.208 -0.117522  249.659 1.24458 103.387 0.359109  
54  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
55  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
56  249.967 1.2836 90.7324 0.338142  249.759 1.26303 91.2139 0.0166262  249.746 1.29478 91.457 -0.184112  249.923 1.27539 92.2032 0.221641  
57  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
58  249.906 1.26887 94.223 0.688106  250.294 1.24237 88.8134 -0.695345  249.963 1.26937 93.8323 -0.0175455  249.888 1.24023 100.713 0.387738  
59  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
60  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
61  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
62  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
63  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
64  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
65  250.243 1.28501 84.7849 0.0611421  250.044 1.24959 87.5158 -0.193058  249.563 1.26096 104.435 -0.221152  250 1.24023 87.8246 -0.0187111  
66  250.253 1.24297 88.0661 -0.241868  249.91 1.22612 94.6065 0.227837  250.022 1.23944 93.7498 -0.321611  250.22 1.23222 93.3263 -0.625511  
67  250.106 1.26921 82.9861 -0.131978  250.025 1.25112 92.0712 -0.0305663  250.146 1.27861 79.5341 -0.145711  249.963 1.25308 94.1361 0.20936  
68  249.555 1.231 94.3181 -0.112369  250.086 1.22026 79.736 0.120365  250.303 1.23583 87.8724 -0.171724  249.868 1.22906 104.534 0.0944789  
69  250.424 1.30631 78.5495 -0.50304  249.857 1.28185 88.791 0.488474  250.114 1.30256 80.8893 -0.118777  249.995 1.29545 86.1487 -0.38526  
70  250.218 1.2947 83.9116 -0.308933  249.512 1.28266 95.6443 1.11333  249.857 1.30995 84.6074 0.299034  250.09 1.27873 86.3613 0.322289  
71  250.06 1.2918 79.4087 0.0383286  249.926 1.26028 89.695 -0.193333  250.354 1.29246 72.963 -0.00512355  250.113 1.26952 82.5441 -0.348588  
72  249.477 1.25455 104.555 0.11864  249.909 1.26053 92.8931 0.120076  249.785 1.28456 96.5937 0.269026  250.224 1.24236 81.8625 -0.239257  
73  249.897 1.29947 84.3097 0.126788  250.315 1.26969 77.1492 -0.505322  250.199 1.3027 77.8063 -0.174338  249.481 1.28286 101.625 0.845227  
74  250.074 1.2247 91.6792 -0.109979  249.049 1.18807 104.048 1.5635  250.651 1.21055 88.0637 0.0871177  251.018 1.19413 88.2045 -2.0745  
75  250.148 1.23459 85.6921 0.00946698  250.387 1.21601 82.1508 -0.901343  249.635 1.22331 92.2497 0.157805  249.467 1.2227 98.0644 1.15448  
76  249.976 1.25887 95.7317 0.379223  250.273 1.24101 86.0587 -0.663123  249.64 1.26247 103.812 -0.047181  249.195 1.25448 103.789 1.32666  
77  249.579 1.25445 95.3155 -0.00946146  250.256 1.23926 88.7786 -0.744953  249.87 1.24723 90.6193 0.36265  250.166 1.22762 87.8784 -0.522566  
78  250.018 1.26049 87.6591 0.123724  249.91 1.25395 96.2335 0.155298  249.729 1.26431 103.07 0.239048  249.866 1.24145 87.369 0.540919  
79  250.348 1.28656 77.9527 -0.297942  250.42 1.24478 79.1638 -0.522146  249.621 1.28374 92.301 0.412463  249.874 1.25703 93.607 0.236951  
80  249.887 1.2296 90.7929 -0.144565  250.052 1.20683 97.01 -0.935283  250.362 1.23735 82.8423 -0.30264  250.452 1.20674 82.1393 -1.19684  
81  249.667 1.27165 94.141 -0.206961  249.867 1.26585 86.4481 -0.0529446  250.138 1.2745 85.9619 -0.180839  249.456 1.25311 108.328 0.983767  
82  249.878 1.27792 90.7682 0.116251  249.929 1.26268 92.7087 -0.317638  249.934 1.28047 86.2998 -0.458698  249.666 1.25587 99.5005 0.591497  
83  250.039 1.26014 93.8564 0.0994257  250.195 1.26791 80.8399 -0.584695  249.687 1.26636 114.1 0.447245  249.381 1.25358 119.027 1.16491  
84  250.059 1.25991 91.101 0.0664924  250.249 1.24751 85.2825 -0.36386  250.159 1.25829 85.9669 -0.453694  250.188 1.23455 89.827 -0.396141  
85  250.086 1.30046 82.6825 -0.1443  250.053 1.2915 92.7068 -0.864987  249.698 1.31719 91.5963 0.366033  250.248 1.30057 78.9872 -0.536683  
86  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
87  250.139 1.26747 87.5282 -0.0756608  250.283 1.27257 77.5947 -0.0292637  249.785 1.28231 92.2665 0.189634  250.42 1.24185 83.0401 -0.72613  
88  249.822 1.25847 102.141 0.129193  249.924 1.24523 89.4078 0.270386  249.484 1.26589 108.184 0.811892  250.317 1.26299 88.4502 -0.6183  
89  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
90  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
91  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
92  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
93  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
94  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
95  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
96  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
97  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
98  250.393 1.23214 86.4899 0.101322  249.641 1.2249 91.3054 0.643904  250.058 1.24965 91.3926 0.0917236  250.337 1.21497 81.2499 -0.620712  
99  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
100  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
101  249.398 1.24443 106.858 0.118705  250.185 1.22268 91.7343 -0.181184  249.939 1.2382 88.4704 -0.337522  250.466 1.21125 88.178 -1.04084  
102  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
103  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
104  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
105  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
106  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
107  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
108  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
109  249.475 1.22323 103.401 0.176975  249.377 1.22215 99.5926 1.25969  249.956 1.24029 85.2306 0.0764091  250.297 1.21043 93.8239 -0.742245  
