115  4576.14 1.72638 6.97699 -93.1143  4590.62 1.74766 6.79555 408.45  4584.12 1.74833 6.93401 -95.9444  4589.36 1.73903 6.78236 422.959  
116  4571.51 1.71243 7.522 -87.6966  4576.92 1.71659 7.28578 415.075  4573.31 1.72514 7.56742 -87.3524  4581.51 1.7242 7.29703 419.008  
117  4574.14 1.73095 7.66851 -87.2679  4583.24 1.7323 7.38639 420.708  4572.84 1.72417 7.66204 -86.0098  4582.32 1.72885 7.38128 418.164  
118  4577.74 1.72792 7.01653 -90.4616  4585.7 1.7262 6.78012 414.829  4575.82 1.7212 7.00794 -89.2891  4589.59 1.7368 6.78887 407.735  
119  4575.23 1.73068 7.38463 -88.8563  4582.29 1.72308 7.07178 421.142  4574.16 1.7262 7.37518 -87.9305  4586.12 1.7353 7.12895 414.996  
120  4578.29 1.74946 7.01181 -94.536  4587.26 1.74587 6.82079 419.387  4585.75 1.76115 6.93039 -99.2509  4586.82 1.74329 6.83816 428.263  
121  4574.95 1.72759 7.36217 -88.7085  4584.31 1.73025 7.0841 418.52  4574.9 1.72594 7.37246 -87.7989  4583.16 1.72314 7.10501 419.258  
122  4574.78 1.71528 7.49544 -88.7355  4583.48 1.72655 7.27478 413.744  4574.55 1.71801 7.51933 -86.8812  4579.19 1.71202 7.27088 418.558  
123  4573.17 1.73617 7.52548 -87.4274  4582.49 1.73617 7.25498 420.433  4572.45 1.7326 7.55174 -87.0519  4582.09 1.73245 7.25952 419.169  
124  4575.51 1.72403 7.38789 -89.3067  4585.23 1.73138 7.12309 415.846  4574.3 1.71862 7.37619 -88.166  4582.52 1.72236 7.13228 415.388  
125  4572.16 1.70933 7.62981 -85.9325  4576.07 1.71089 7.41417 416.138  4570.3 1.70597 7.66793 -83.4059  4579.82 1.72024 7.38722 411.259  
126  4570.13 1.74162 6.77275 -92.6652  4593.54 1.76012 6.56734 407.962  4578.6 1.74977 6.68973 -95.1977  4591.81 1.75019 6.57911 415.733  
127  4574.72 1.74965 6.68591 -97.7101  4589.48 1.75385 6.5487 413.715  4574.11 1.75969 6.66317 -102.8  4594.8 1.76935 6.58592 414.406  
128  4568.44 1.67677 7.46492 -75.2954  4572.61 1.67738 7.25964 411.34  4567.21 1.67394 7.4591 -73.5998  4580.67 1.69834 7.20804 401.202  
129  4573.39 1.70056 7.42326 -85.6288  4579 1.70379 7.1722 414.7  4573.92 1.70124 7.39128 -85.8717  4578.54 1.70047 7.18067 414.344  
130  4568.09 1.68668 7.9176 -74.5222  4565.5 1.67139 7.77984 421.92  4568.12 1.68628 7.9138 -73.8933  4567.44 1.67354 7.74397 419.389  
131  4572.01 1.69348 7.32879 -83.3143  4578.43 1.69877 7.08478 411.886  4574.9 1.70021 7.2962 -85.9714  4580.05 1.70032 7.07777 413.694  
132  4558.81 1.66693 7.86035 -66.7135  4565.23 1.67417 7.64293 411.384  4562.3 1.67264 7.8359 -68.6828  4572.23 1.68686 7.59034 408.348  
133  4580.44 1.73018 6.90754 -90.8888  4584.96 1.72143 6.68614 418.378  4580.69 1.72857 6.87523 -91.4555  4585.4 1.72014 6.6871 416.335  
134  4579.05 1.72334 7.12121 -89.4264  4583 1.71522 6.86297 418.962  4576.88 1.71009 7.09063 -88.7321  4586.59 1.72454 6.89519 407.8  
135  4571.35 1.69193 7.58534 -80.3039  4572.84 1.68607 7.3753 417.143  4568.88 1.68663 7.58589 -77.2699  4575.52 1.69311 7.35571 410.808  
136  4570.46 1.69055 7.39419 -81.1177  4572.5 1.69034 7.18595 413.872  4572.49 1.69457 7.36172 -82.9735  4579.47 1.70246 7.12974 409.356  
137  4568.06 1.74182 6.46672 -93.5031  4593.37 1.74822 6.26442 408.12  4571.21 1.74742 6.42476 -93.9146  4593.08 1.74555 6.27553 410.348  
138  4568.31 1.68449 7.52194 -78.2265  4575.17 1.69417 7.2585 410.431  4568.42 1.68374 7.4938 -78.1117  4574.32 1.68824 7.27087 410.312  
139  4573.51 1.70313 7.70961 -84.3106  4573.4 1.69603 7.51285 421.05  4573.58 1.70251 7.6889 -84.4471  4576.56 1.70147 7.49632 417.477  
140  4575.56 1.71231 7.40118 -88.9818  4581.64 1.71445 7.14892 416.473  4575.56 1.71136 7.38056 -88.8511  4580.83 1.71171 7.16433 416.312  
141  4576.6 1.71564 7.46193 -88.1336  4578.2 1.70557 7.20429 421.844  4575.71 1.70989 7.41125 -87.5386  4582.42 1.71728 7.23358 414.269  
142  4576.59 1.70912 7.24201 -85.9658  4574.84 1.69152 7.02505 420.618  4573.69 1.70221 7.22926 -84.2201  4582.81 1.71107 7.00358 408.709  
143  4577.19 1.7281 7.44168 -89.5298  4584.86 1.72615 7.14421 424.316  4578.78 1.73492 7.4129 -89.1809  4586.09 1.72901 7.17038 426.734  
